Date,close,ema20,ema50,regime
2019-08-30,11023.25,11042.61760178322,11282.784035211274,BEARISH
2019-09-03,10797.900390625,11019.311200720533,11263.76899032554,BEARISH
2019-09-04,10844.650390625,11002.676837854291,11247.332966807871,BEARISH
2019-09-05,10847.900390625,10987.936223832454,11231.668944212466,BEARISH
2019-09-06,10946.2001953125,10983.961363973409,11220.474091314429,BEARISH
2019-09-09,11003.0498046875,10985.779310708085,11211.947648701609,CAUTION
2019-09-11,11035.7001953125,10990.53368067041,11205.035983862821,CAUTION
2019-09-12,10982.7998046875,10989.79712105299,11196.320839581436,BEARISH
2019-09-13,11075.900390625,10997.997432440801,11191.598469034125,CAUTION
2019-09-16,11003.5,10998.521486494059,11184.222058483767,CAUTION
2019-09-17,10817.599609375,10981.29083153034,11169.844707538326,BEARISH
2019-09-18,10840.650390625,10967.89650382507,11156.935126482902,BEARISH
2019-09-19,10704.7998046875,10942.839675335777,11139.20432954975,BEARISH
2019-09-20,11274.2001953125,10974.397820095466,11144.498285069858,CAUTION
2019-09-23,11600.2001953125,11033.998046306613,11162.368948216628,CAUTION
2019-09-24,11588.2001953125,11086.779203354794,11179.068212808623,CAUTION
2019-09-25,11440.2001953125,11120.438345446004,11189.308682710736,CAUTION
2019-09-26,11571.2001953125,11163.36804543329,11204.284820459825,CAUTION
2019-09-27,11512.400390625,11196.609221165832,11216.367783995714,CAUTION
2019-09-30,11474.4501953125,11223.070266322658,11226.488662870885,CAUTION
2019-10-01,11359.900390625,11236.101706732405,11231.72049533183,BULLISH
2019-10-03,11314.0,11243.520591805509,11234.94714257372,BULLISH
2019-10-04,11174.75,11236.971011633555,11232.586470315928,CAUTION
2019-10-07,11126.400390625,11226.440476299409,11228.42231032805,BEARISH
2019-10-09,11313.2998046875,11234.71279328875,11231.750839518616,BULLISH
2019-10-10,11234.5498046875,11234.697270564822,11231.860602858573,CAUTION
2019-10-11,11305.0498046875,11241.39751190984,11234.730767636178,BULLISH
2019-10-14,11341.150390625,11250.897786073188,11238.90408618476,BULLISH
2019-10-15,11428.2998046875,11267.793216417409,11246.3313692633,BULLISH
2019-10-16,11464.0,11286.479576758607,11254.867393998073,BULLISH
2019-10-17,11586.349609375,11315.038627483977,11267.866696561874,BULLISH
2019-10-18,11661.849609375,11348.068244806931,11283.31700686827,BULLISH
2019-10-22,11588.349609375,11370.952184289605,11295.27906971167,BULLISH
2019-10-23,11604.099609375,11393.156700964404,11307.389679110234,BULLISH
2019-10-24,11582.599609375,11411.198882717796,11318.182225395129,BULLISH
2019-10-25,11583.900390625,11427.646645375624,11328.602545600223,BULLISH
2019-10-29,11786.849609375,11461.856451470801,11346.57301868943,BULLISH
2019-10-30,11844.099609375,11498.260561747393,11366.083865382981,BULLISH
2019-10-31,11877.4501953125,11534.373860182164,11386.137446948844,BULLISH
2019-11-01,11890.599609375,11568.300122010052,11405.92027684791,BULLISH
2019-11-04,11941.2998046875,11603.823901312666,11426.915552449462,BULLISH
2019-11-05,11917.2001953125,11633.669262645983,11446.142401189189,BULLISH
2019-11-06,11966.0498046875,11665.324552364222,11466.530926816575,BULLISH
2019-11-07,12012.0498046875,11698.346004966437,11487.923823987985,BULLISH
2019-11-08,11908.150390625,11718.327375029157,11504.403297189438,BULLISH
2019-11-11,11913.4501953125,11736.910500770427,11520.444352017794,BULLISH
2019-11-13,11840.4501953125,11746.771424060149,11532.993600774449,BULLISH
2019-11-14,11872.099609375,11758.707441709183,11546.29187562153,BULLISH
2019-11-15,11895.4501953125,11771.730561099976,11559.984358746666,BULLISH
2019-11-18,11884.5,11782.470507661883,11572.710462325229,BULLISH
2019-11-19,11940.099609375,11797.482803063132,11587.117879856592,BULLISH
2019-11-20,11999.099609375,11816.684403664263,11603.274026112216,BULLISH
2019-11-21,11968.400390625,11831.133545279572,11617.592707073502,BULLISH
2019-11-22,11914.400390625,11839.063721026756,11629.232224075522,BULLISH
2019-11-25,12073.75,11861.414795214683,11646.66429371962,BULLISH
2019-11-26,12037.7001953125,11878.203880938285,11661.999034958557,BULLISH
2019-11-27,12100.7001953125,11899.394006116781,11679.203002031261,BULLISH
2019-11-28,12151.150390625,11923.370804641374,11697.710742760428,BULLISH
2019-11-29,12056.0498046875,11936.006899883861,11711.763254992862,BULLISH
2019-12-02,12048.2001953125,11946.691975638969,11724.956860495593,BULLISH
2019-12-03,11994.2001953125,11951.21656798883,11735.515422645276,BULLISH
2019-12-04,12043.2001953125,11959.976913448227,11747.581492161637,BULLISH
2019-12-05,12018.400390625,11965.541054131729,11758.201841120985,BULLISH
2019-12-06,11921.5,11961.346668023945,11764.605690488788,CAUTION
2019-12-09,11937.5,11959.07555678357,11771.38585948923,CAUTION
2019-12-10,11856.7998046875,11949.335008964896,11774.735425967594,CAUTION
2019-12-11,11910.150390625,11945.603140551573,11780.045816738473,CAUTION
2019-12-12,11971.7998046875,11948.098060945471,11787.565580971768,BULLISH
2019-12-13,12086.7001953125,11961.29826421852,11799.296350161601,BULLISH
2019-12-16,12053.9501953125,11970.122257656043,11809.282775461636,BULLISH
2019-12-17,12165.0,11988.682042641183,11823.232470541572,BULLISH
2019-12-18,12221.650390625,12010.869504353928,11838.856702701707,BULLISH
2019-12-19,12259.7001953125,12034.5676653976,11855.3603690786,BULLISH
2019-12-20,12271.7998046875,12057.16120247283,11871.691327337772,BULLISH
2019-12-23,12262.75,12076.741087951608,11887.02696155982,BULLISH
2019-12-24,12214.5498046875,12089.865727640741,11899.870994623652,BULLISH
2019-12-26,12126.5498046875,12093.359449264242,11908.760359724196,BULLISH
2019-12-27,12245.7998046875,12107.87757835217,11921.977592860012,BULLISH
2019-12-30,12255.849609375,12121.970152735295,11935.070613115502,BULLISH
2019-12-31,12168.4501953125,12126.396823456935,11944.222753593816,BULLISH
2020-01-01,12182.5,12131.739983127703,11953.566959335236,BULLISH
2020-01-02,12282.2001953125,12146.069527145304,11966.454537216698,BULLISH
2020-01-03,12226.650390625,12153.743895095751,11976.658296173886,BULLISH
2020-01-06,11993.0498046875,12138.43969600925,11977.301100429322,CAUTION
2020-01-07,12052.9501953125,12130.297838800037,11980.26773160121,CAUTION
2020-01-08,12025.349609375,12120.302769330987,11982.035648376654,CAUTION
2020-01-09,12215.900390625,12129.407304692322,11991.206814739335,BULLISH
2020-01-10,12256.7998046875,12141.539923739483,12001.622226109852,BULLISH
2020-01-13,12329.5498046875,12159.445626686913,12014.482131152112,BULLISH
2020-01-14,12362.2998046875,12178.765072210777,12028.122039918206,BULLISH
2020-01-15,12343.2998046875,12194.435046732371,12040.4819522621,BULLISH
2020-01-16,12355.5,12209.774566091193,12052.835601193,BULLISH
2020-01-17,12352.349609375,12223.353141642032,12064.581248572686,BULLISH
2020-01-20,12224.5498046875,12223.467109551124,12070.85452528307,BULLISH
2020-01-21,12169.849609375,12218.360680962922,12074.736685443537,CAUTION
2020-01-22,12106.900390625,12207.745415216454,12075.99800721536,CAUTION
2020-01-23,12180.349609375,12205.136290850602,12080.090226907894,CAUTION
2020-01-24,12248.25,12209.24235838864,12086.684727813466,BULLISH
2020-01-27,12119.0,12200.647848065913,12087.95199338941,CAUTION
2020-01-28,12055.7998046875,12186.852796315588,12086.691123244236,CAUTION
2020-01-29,12129.5,12181.390625237913,12088.369902724855,CAUTION
2020-01-30,12035.7998046875,12167.524832804542,12086.308330252803,CAUTION
2020-01-31,11962.099609375,12147.960525811253,12081.437400022302,CAUTION
2020-02-03,11707.900390625,12106.050036745895,12066.788889849859,CAUTION
2020-02-04,11979.650390625,12094.011975210571,12063.371693801826,CAUTION
2020-02-05,12089.150390625,12093.548967154802,12064.38262308901,CAUTION
2020-02-06,12137.9501953125,12097.777655550773,12067.267625921304,BULLISH
2020-02-07,12098.349609375,12097.832127343558,12068.486527233214,BULLISH
2020-02-10,12031.5,12091.514781882266,12067.036075184851,CAUTION
2020-02-11,12107.900390625,12093.07531604824,12068.638597358975,BULLISH
2020-02-12,12201.2001953125,12103.372923597217,12073.83709139637,BULLISH
2020-02-13,12174.650390625,12110.161253790338,12077.790554111218,BULLISH
2020-02-14,12113.4501953125,12110.47448631626,12079.188971413229,BULLISH
2020-02-17,12045.7998046875,12104.314992827805,12077.879592325946,CAUTION
2020-02-18,11992.5,12093.665945891824,12074.531373019046,CAUTION
2020-02-19,12125.900390625,12096.735893009269,12076.545844297712,BULLISH
2020-02-20,12080.849609375,12095.22291361553,12076.714619398783,CAUTION
2020-02-24,11829.400390625,12069.906482854527,12067.016022191967,CAUTION
2020-02-25,11797.900390625,12044.00114073743,12056.462468012869,BEARISH
2020-02-26,11678.5,12009.191508286245,12041.640410443739,BEARISH
2020-02-27,11633.2998046875,11973.392298419698,12025.627053355258,BEARISH
2020-02-28,11201.75,11899.90255571306,11993.31814930211,BEARISH
2020-03-02,11132.75,11826.840407549913,11959.570378741242,BEARISH
2020-03-03,11303.2998046875,11776.979397753492,11933.834277797958,BEARISH
2020-03-04,11251.0,11726.886121776968,11907.056462982353,BEARISH
2020-03-05,11269.0,11683.277919702972,11882.034640904614,BEARISH
2020-03-06,10989.4501953125,11617.19908880864,11847.031329312767,BEARISH
2020-03-09,10451.4501953125,11506.175384666152,11792.302657391188,BEARISH
2020-03-11,10458.400390625,11406.387289995568,11739.99276457683,BEARISH
2020-03-12,9590.150390625,11233.412347198371,11655.685220500287,BEARISH
2020-03-13,9955.2001953125,11111.677856542574,11588.99953323802,BEARISH
2020-03-16,9197.400390625,10929.365716931377,11495.211331566923,BEARISH
2020-03-17,8967.0498046875,10742.478487193865,11396.067742277535,BEARISH
2020-03-18,8468.7998046875,10525.937660288497,11281.272921195574,BEARISH
2020-03-19,8263.4501953125,10310.462663624117,11162.926931945258,BEARISH
2020-03-20,8745.4501953125,10161.41385711825,11068.123922665542,BEARISH
2020-03-23,7610.25,9918.445870726035,10932.521023737481,BEARISH
2020-03-24,7801.0498046875,9716.789102531888,10809.718230833561,BEARISH
2020-03-25,8317.849609375,9583.556769850278,10711.997892737149,BEARISH
2020-03-26,8641.4501953125,9493.832334180015,10630.799943818536,BEARISH
2020-03-27,8660.25,9414.443540448585,10553.523475433496,BEARISH
2020-03-30,8281.099609375,9306.506023203481,10464.408814019436,BEARISH
2020-03-31,8597.75,9239.005449565055,10391.206507587302,BEARISH
2020-04-01,8253.7998046875,9145.176340529097,10307.386636885349,BEARISH
2020-04-03,8083.7998046875,9044.092860925135,10220.187153269746,BEARISH
2020-04-07,8792.2001953125,9020.10308324774,10164.187664722403,BEARISH
2020-04-08,8748.75,8994.259932462242,10108.680305321524,BEARISH
2020-04-09,9111.900390625,9005.4637856206,10069.590896902053,CAUTION
2020-04-13,8993.849609375,9004.357673597211,10027.404964057854,BEARISH
2020-04-15,8925.2998046875,8996.828352748667,9984.185153886467,BEARISH
2020-04-16,8992.7998046875,8996.444681504747,9945.307297055135,BEARISH
2020-04-17,9266.75,9022.18804517096,9918.69720697454,CAUTION
2020-04-20,9261.849609375,9045.012956047536,9892.938477656911,CAUTION
2020-04-21,8981.4501953125,9038.959359787057,9857.193839133603,BEARISH
2020-04-22,9187.2998046875,9053.087021206147,9830.923484841598,CAUTION
2020-04-23,9313.900390625,9077.926389722228,9810.648069382125,CAUTION
2020-04-24,9154.400390625,9085.209627903445,9784.912866293611,CAUTION
2020-04-27,9282.2998046875,9103.980120930499,9765.202550152195,CAUTION
2020-04-28,9380.900390625,9130.353479949024,9750.13187722956,CAUTION
2020-04-29,9553.349609375,9170.638825608643,9742.41492554899,CAUTION
2020-04-30,9859.900390625,9236.282784181629,9747.022198689225,CAUTION
2020-05-04,9293.5,9241.732042830998,9729.237014426903,CAUTION
2020-05-05,9205.599609375,9238.290858692331,9708.70221422879,BEARISH
2020-05-06,9270.900390625,9241.396528400204,9691.533515263936,CAUTION
2020-05-07,9199.0498046875,9237.363507094233,9672.220428574665,BEARISH
2020-05-08,9251.5,9238.709839751926,9655.721588238404,CAUTION
2020-05-11,9239.2001953125,9238.756540281503,9639.3874159668,CAUTION
2020-05-12,9196.5498046875,9234.736851177313,9622.021235132317,BEARISH
2020-05-13,9383.5498046875,9248.909513416378,9612.669414330561,CAUTION
2020-05-14,9142.75,9238.799083567199,9594.241202003874,BEARISH
2020-05-15,9136.849609375,9229.089609834607,9576.304276802743,BEARISH
2020-05-18,8823.25,9190.438218421787,9546.772736535968,BEARISH
2020-05-19,8879.099609375,9160.786922322093,9520.589476647303,BEARISH
2020-05-20,9066.5498046875,9151.811958737846,9502.783999315545,BEARISH
2020-05-21,9106.25,9147.472724572337,9487.23364640121,BEARISH
2020-05-22,9039.25,9137.165798422591,9469.66566026783,BEARISH
2020-05-26,9029.0498046875,9126.869037114488,9452.386607107817,BEARISH
2020-05-27,9314.9501953125,9144.781528371443,9446.996943900158,CAUTION
2020-05-28,9490.099609375,9177.668964657496,9448.687244507015,CAUTION
2020-05-29,9580.2998046875,9216.014758946068,9453.848521376838,CAUTION
2020-06-01,9826.150390625,9274.122914344063,9468.448594680687,CAUTION
2020-06-02,9979.099609375,9341.263551966058,9488.4741246687,CAUTION
2020-06-03,10061.5498046875,9409.862242701432,9510.94768074787,CAUTION
2020-06-04,10029.099609375,9468.837230003677,9531.267364223444,CAUTION
2020-06-05,10142.150390625,9532.962292919994,9555.22356133723,CAUTION
2020-06-08,10167.4501953125,9593.38971219547,9579.232448944103,BULLISH
2020-06-09,10046.650390625,9636.557395855427,9597.562564304139,BULLISH
2020-06-10,10116.150390625,9682.232919166816,9617.899341806919,BULLISH
2020-06-11,9902.0,9703.163117341404,9629.040544089,BULLISH
2020-06-12,9972.900390625,9728.852381463652,9642.52524395316,BULLISH
2020-06-15,9813.7001953125,9736.933125639733,9649.237987143722,BULLISH
2020-06-16,9914.0,9753.796637483567,9659.620811177301,BULLISH
2020-06-17,9881.150390625,9765.92556635418,9668.308245665447,BULLISH
2020-06-18,10091.650390625,9796.946978189497,9684.90989840896,BULLISH
2020-06-19,10244.400390625,9839.561588897639,9706.850702025275,BULLISH
2020-06-22,10311.2001953125,9884.47955141334,9730.550682154186,BULLISH
2020-06-23,10471.0,9940.338641754926,9759.587910305001,BULLISH
2020-06-24,10305.2998046875,9975.096847748504,9780.988376751373,BULLISH
2020-06-25,10288.900390625,10004.982899451026,9800.906494942496,BULLISH
2020-06-26,10383.0,10040.984528074738,9823.733691219262,BULLISH
2020-06-29,10312.400390625,10066.83365784143,9842.897091195959,BULLISH
2020-06-30,10302.099609375,10089.239938939865,9860.905033085333,BULLISH
2020-07-01,10430.0498046875,10121.698021392021,9883.224435893262,BULLISH
2020-07-02,10551.7001953125,10162.650609384447,9909.439171556762,BULLISH
2020-07-03,10607.349609375,10205.002895097834,9936.808208333947,BULLISH
2020-07-06,10763.650390625,10258.207418481374,9969.233391953205,BULLISH
2020-07-07,10799.650390625,10309.773415828386,10001.798764450137,BULLISH
2020-07-08,10705.75,10347.485471463779,10029.404695256015,BULLISH
2020-07-09,10813.4501953125,10391.863064211275,10060.151577611172,BULLISH
2020-07-10,10768.0498046875,10427.69037282806,10087.91229239848,BULLISH
2020-07-13,10802.7001953125,10463.405594017053,10115.943190551972,BULLISH
2020-07-14,10607.349609375,10477.114547860669,10135.214030505816,BULLISH
2020-07-15,10618.2001953125,10490.551276189415,10154.154664419804,BULLISH
2020-07-16,10739.9501953125,10514.303554201137,10177.127038180302,BULLISH
2020-07-17,10901.7001953125,10551.19847240222,10205.54167179333,BULLISH
2020-07-20,11022.2001953125,10596.055779346058,10237.567496245061,BULLISH
2020-07-21,11162.25,10649.979038455956,10273.829555215843,BULLISH
2020-07-22,11132.599609375,10695.942902353008,10307.506812241694,BULLISH
2020-07-23,11215.4501953125,10745.41978739677,10343.112435107216,BULLISH
2020-07-24,11194.150390625,10788.156035323267,10376.486472578503,BULLISH
2020-07-27,11131.7998046875,10820.884013357956,10406.106603249444,BULLISH
2020-07-28,11300.5498046875,10866.566469675055,10441.182807227407,BULLISH
2020-07-29,11202.849609375,10898.593435360764,10471.052093586137,BULLISH
2020-07-30,11102.150390625,10917.979812052596,10495.80104641119,BULLISH
2020-07-31,11073.4501953125,10932.786515220207,10518.453954211243,BULLISH
2020-08-03,10891.599609375,10928.863952758758,10533.087117158842,CAUTION
2020-08-04,11095.25,10944.71024297221,10555.132720407515,BULLISH
2020-08-05,11101.650390625,10959.656923701048,10576.56478590624,BULLISH
2020-08-06,11200.150390625,10982.561063408091,10601.019123346192,BULLISH
2020-08-07,11214.0498046875,11004.607610196606,10625.059542222321,BULLISH
2020-08-10,11270.150390625,11029.897398808835,10650.357222551838,BULLISH
2020-08-11,11322.5,11057.764313207994,10676.715762843924,BULLISH
2020-08-12,11308.400390625,11081.634415819137,10701.487709031417,BULLISH
2020-08-13,11300.4501953125,11102.474013866125,10724.976433983617,BULLISH
2020-08-14,11178.400390625,11109.70509736697,10742.757765616612,BULLISH
2020-08-17,11247.099609375,11122.790288986782,10762.53587713655,BULLISH
2020-08-18,11385.349609375,11147.795938547564,10786.959945067469,BULLISH
2020-08-19,11408.400390625,11172.615410173987,10811.330158618744,BULLISH
2020-08-20,11312.2001953125,11185.909199234797,10830.972120842029,BULLISH
2020-08-21,11371.599609375,11203.59400020053,10852.173198823713,BULLISH
2020-08-24,11466.4501953125,11228.627923544527,10876.262492803666,BULLISH
2020-08-25,11472.25,11251.830026064097,10899.634551909405,BULLISH
2020-08-26,11549.599609375,11280.189033998467,10925.12337769237,BULLISH
2020-08-27,11559.25,11306.766268855756,10949.9910883711,BULLISH
2020-08-28,11647.599609375,11339.226587000445,10977.348285273214,BULLISH
2020-08-31,11387.5,11343.824054905164,10993.432666242892,BULLISH
2020-09-01,11470.25,11355.864621104673,11012.13138521376,BULLISH
2020-09-02,11535.0,11372.925133380417,11032.636036774004,BULLISH
2020-09-03,11527.4501953125,11387.641805945377,11052.040513579435,BULLISH
2020-09-04,11333.849609375,11382.51873960534,11063.091850669458,CAUTION
2020-09-07,11355.0498046875,11379.902650565547,11074.541182199579,CAUTION
2020-09-08,11317.349609375,11373.94521807121,11084.063081304497,CAUTION
2020-09-09,11278.0,11364.807578254906,11091.668450665105,CAUTION
2020-09-10,11449.25,11372.8497136592,11105.691256521377,BULLISH
2020-09-11,11464.4501953125,11381.573569054752,11119.760234513185,BULLISH
2020-09-14,11440.0498046875,11387.142734353109,11132.320609814138,BULLISH
2020-09-15,11521.7998046875,11399.967217242098,11147.59430373074,BULLISH
2020-09-16,11604.5498046875,11419.45127318928,11165.514127297673,BULLISH
2020-09-17,11516.099609375,11428.65587663554,11179.262577575215,BULLISH
2020-09-18,11504.9501953125,11435.92200222382,11192.034641015895,BULLISH
2020-09-21,11250.5498046875,11418.267507220362,11194.329353316742,CAUTION
2020-09-22,11153.650390625,11393.065877068422,11192.734099877849,CAUTION
2020-09-23,11131.849609375,11368.188137288096,11190.346472799307,CAUTION
2020-09-24,10805.5498046875,11314.603534183278,11175.256407383156,CAUTION
2020-09-25,11050.25,11289.427007118204,11170.354195328915,CAUTION
2020-09-28,11227.5498046875,11283.533940220042,11172.597160401801,CAUTION
2020-09-29,11222.400390625,11277.711697401468,11174.550228253693,CAUTION
2020-09-30,11247.5498046875,11274.839136190614,11177.412956741293,CAUTION
2020-10-01,11416.9501953125,11288.37352277365,11186.806573940165,BULLISH
2020-10-05,11503.349609375,11308.847435783302,11199.220026310159,BULLISH
2020-10-06,11662.400390625,11342.519145768227,11217.383962165643,BULLISH
2020-10-07,11738.849609375,11380.264904206968,11237.833595389538,BULLISH
2020-10-08,11834.599609375,11423.534876127733,11261.236184173284,BULLISH
2020-10-09,11914.2001953125,11470.264906526281,11286.842615982665,BULLISH
2020-10-12,11930.9501953125,11514.139695934493,11312.101736740698,BULLISH
2020-10-13,11934.5,11554.1740106074,11336.509511770477,BULLISH
2020-10-14,11971.0498046875,11593.876467186456,11361.393444826048,BULLISH
2020-10-15,11680.349609375,11602.112004537745,11373.90152971032,BULLISH
2020-10-16,11762.4501953125,11617.382308421056,11389.138732282954,BULLISH
2020-10-19,11873.0498046875,11641.731593779765,11408.115637083132,BULLISH
2020-10-20,11896.7998046875,11666.023804342407,11427.279722087225,BULLISH
2020-10-21,11937.650390625,11691.893003035988,11447.294258108315,BULLISH
2020-10-22,11896.4501953125,11711.374640395657,11464.908216430049,BULLISH
2020-10-23,11930.349609375,11732.22939934607,11483.160820074949,BULLISH
2020-10-26,11767.75,11735.612313694064,11494.32118007201,BULLISH
2020-10-27,11889.400390625,11750.258797211296,11509.814482446638,BULLISH
2020-10-28,11729.599609375,11748.291255512602,11518.433507032063,CAUTION
2020-10-29,11670.7998046875,11740.911117338783,11524.408655959729,CAUTION
2020-10-30,11642.400390625,11731.529143366042,11529.035782809347,CAUTION
2020-11-02,11669.150390625,11725.588309771658,11534.530473311923,CAUTION
2020-11-03,11813.5,11733.960851698168,11545.470454750672,BULLISH
2020-11-04,11908.5,11750.583627726914,11559.706907505548,BULLISH
2020-11-05,12120.2998046875,11785.79469219935,11581.690942689154,BULLISH
2020-11-06,12263.5498046875,11831.295179102983,11608.430505904777,BULLISH
2020-11-09,12461.0498046875,11891.271810111033,11641.866556837433,BULLISH
2020-11-10,12631.099609375,11961.731600517127,11680.660009878122,BULLISH
2020-11-11,12749.150390625,12036.723866241686,11722.561593436823,BULLISH
2020-11-12,12690.7998046875,12099.016812760336,11760.531719368224,BULLISH
2020-11-13,12719.9501953125,12158.153325384352,11798.155973326822,BULLISH
2020-11-17,12874.2001953125,12226.34826537751,11840.353785953712,BULLISH
2020-11-18,12938.25,12294.148430579653,11883.408539445723,BULLISH
2020-11-19,12771.7001953125,12339.629551030399,11918.24350634246,BULLISH
2020-11-20,12859.0498046875,12389.09814661679,11955.137870983443,BULLISH
2020-11-23,12926.4501953125,12440.274532206857,11993.228550368896,BULLISH
2020-11-24,13055.150390625,12498.83413777049,12034.87254410443,BULLISH
2020-11-25,12858.400390625,12533.078542804253,12067.167753771904,BULLISH
2020-11-26,12987.0,12576.309157775277,12103.239606565165,BULLISH
2020-11-27,12968.9501953125,12613.703542302632,12137.189041418002,BULLISH
2020-12-01,13109.0498046875,12660.879376815476,12175.301228212884,BULLISH
2020-12-02,13113.75,12704.009912356858,12212.103140831987,BULLISH
2020-12-03,13133.900390625,12744.95186266811,12248.252052588577,BULLISH
2020-12-04,13258.5498046875,12793.865952384242,12287.871572278731,BULLISH
2020-12-07,13355.75,12847.378718823838,12329.749157679566,BULLISH
2020-12-08,13392.9501953125,12899.337907060853,12371.443316018112,BULLISH
2020-12-09,13529.099609375,12959.315212043153,12416.841602032107,BULLISH
2020-12-10,13478.2998046875,13008.742316104519,12458.467413900948,BULLISH
2020-12-11,13513.849609375,13056.84777260647,12499.854950978362,BULLISH
2020-12-14,13558.150390625,13104.590879084426,12541.35673292529,BULLISH
2020-12-15,13567.849609375,13148.71075815972,12581.61135553116,BULLISH
2020-12-16,13682.7001953125,13199.566895031414,12624.79131003239,BULLISH
2020-12-17,13740.7001953125,13251.10339982009,12668.552442788472,BULLISH
2020-12-18,13760.5498046875,13299.622105045557,12711.375868745297,BULLISH
2020-12-21,13328.400390625,13302.36289414836,12735.572908819011,BULLISH
2020-12-22,13466.2998046875,13317.975933247326,12764.228865519735,BULLISH
2020-12-23,13601.099609375,13344.940092878533,12797.04732606308,BULLISH
2020-12-24,13749.25,13383.445798318673,12834.388607393941,BULLISH
2020-12-28,13873.2001953125,13430.089074222848,12875.126316724081,BULLISH
2020-12-29,13932.599609375,13477.947220427814,12916.595857612354,BULLISH
2020-12-30,13981.9501953125,13525.947503750165,12958.374459090792,BULLISH
2020-12-31,13981.75,13569.35726529777,12998.506833244095,BULLISH
2021-01-01,14018.5,13612.132763840838,13038.506565273738,BULLISH
2021-01-04,14132.900390625,13661.729680677425,13081.423970189473,BULLISH
2021-01-05,14199.5,13712.94590156529,13125.270089005573,BULLISH
2021-01-06,14146.25,13754.212958559072,13165.308516887708,BULLISH
2021-01-07,14137.349609375,13790.702163398684,13203.427775416621,BULLISH
2021-01-08,14347.25,13843.706719265476,13248.283548929696,BULLISH
2021-01-11,14484.75,13904.758460287812,13296.772429363826,BULLISH
2021-01-12,14563.4501953125,13967.491006480639,13346.446067244166,BULLISH
2021-01-13,14564.849609375,14024.382301994388,13394.22659830812,BULLISH
2021-01-14,14595.599609375,14078.78395031635,13441.339265408782,BULLISH
2021-01-15,14433.7001953125,14112.585497458842,13480.255380306968,BULLISH
2021-01-18,14281.2998046875,14128.653526718714,13511.66888714542,BULLISH
2021-01-19,14521.150390625,14166.034180424074,13551.256397085797,BULLISH
2021-01-20,14644.7001953125,14211.621419937257,13594.136546035865,BULLISH
2021-01-21,14590.349609375,14247.69077131228,13633.20372499034,BULLISH
2021-01-22,14371.900390625,14259.520258865872,13662.172221681896,BULLISH
2021-01-25,14238.900390625,14257.556461890552,13684.789012620842,CAUTION
2021-01-27,13967.5,14229.932036948594,13695.87571800826,CAUTION
2021-01-28,13817.5498046875,14190.657538638014,13700.64725081921,CAUTION
2021-01-29,13634.599609375,14137.699640612966,13698.057147233163,CAUTION
2021-02-01,14281.2001953125,14151.36636010816,13720.925502059803,BULLISH
2021-02-02,14647.849609375,14198.650479085954,13757.275467052556,BULLISH
2021-02-03,14789.9501953125,14254.964737774197,13797.772515219613,BULLISH
2021-02-04,14895.650390625,14315.982418998083,13840.826549549236,BULLISH
2021-02-05,14924.25,14373.912664807789,13883.31374368456,BULLISH
2021-02-08,15115.7998046875,14444.56858289157,13931.646530390559,BULLISH
2021-02-09,15109.2998046875,14507.876318300707,13977.82901173554,BULLISH
2021-02-10,15106.5,14564.888097510164,14022.09061911846,BULLISH
2021-02-11,15173.2998046875,14622.83206962229,14067.23607737607,BULLISH
2021-02-12,15163.2998046875,14674.305187247548,14110.218968643187,BULLISH
2021-02-15,15314.7001953125,14735.29518801564,14157.453526551788,BULLISH
2021-02-16,15313.4501953125,14790.35756966296,14202.786729248288,BULLISH
2021-02-17,15208.900390625,14830.218790706964,14242.242166949336,BULLISH
2021-02-18,15118.9501953125,14857.717019717014,14276.62287394397,BULLISH
2021-02-19,14981.75,14869.529684505871,14304.27491810303,BULLISH
2021-02-22,14675.7001953125,14851.069733154121,14318.8406152485,CAUTION
2021-02-23,14707.7998046875,14837.424978062061,14334.093916795127,CAUTION
2021-02-24,14982.0,14851.194027770436,14359.501998489437,BULLISH
2021-02-25,15097.349609375,14874.63741649468,14388.437198916321,BULLISH
2021-02-26,14529.150390625,14841.733890221376,14393.955363297053,CAUTION
2021-03-01,14761.5498046875,14834.09731064672,14408.370831586875,CAUTION
2021-03-02,14919.099609375,14842.192767668463,14428.399411107977,BULLISH
2021-03-03,15245.599609375,14880.612466878609,14460.446477706684,BULLISH
2021-03-04,15080.75,14899.67318431874,14484.772106031913,BULLISH
2021-03-05,14938.099609375,14903.332843847907,14502.549655182622,BULLISH
2021-03-08,14956.2001953125,14908.36782970168,14520.339872442619,BULLISH
2021-03-09,15098.400390625,14926.466168837234,14543.00891237134,BULLISH
2021-03-10,15174.7998046875,14950.116991299165,14567.785025795503,BULLISH
2021-03-12,15030.9501953125,14957.815391681388,14585.948365776563,BULLISH
2021-03-15,14929.5,14955.118687711732,14599.420978883365,CAUTION
2021-03-16,14910.4501953125,14950.864545578472,14611.618203057058,CAUTION
2021-03-17,14721.2998046875,14929.00123692219,14615.919442336684,CAUTION
2021-03-18,14557.849609375,14893.653462870076,14613.642193985246,CAUTION
2021-03-19,14744.0,14879.400752120546,14618.754264809355,CAUTION
2021-03-22,14736.400390625,14865.781670073351,14623.367838370752,CAUTION
2021-03-23,14814.75,14860.921511018745,14630.873021179743,CAUTION
2021-03-24,14549.400390625,14831.252832886006,14627.67801605995,CAUTION
2021-03-25,14324.900390625,14783.02879076591,14615.804383689952,CAUTION
